benchmark,model,seed,scheduler_mode,scheduler_label,is_analysis_upper_bound,bucket_size,step,bucket_index,bucket_capacity,occupancy,padding_count,fill_fraction,bucket_min_predicted_work,bucket_max_predicted_work,bucket_realized_max,global_realized_max
oracle_gap,funnel,0,history,history,False,64,4,2,64,64,0,1.0,1.6878001689910889,1.6878001689910889,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,4,3,64,64,0,1.0,1.6878001689910889,1.6878001689910889,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,4,4,64,64,0,1.0,1.6878001689910889,1.7149001359939575,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,4,5,64,64,0,1.0,1.7149001359939575,1.7878001928329468,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,4,6,64,64,0,1.0,1.7878001928329468,1.8778002262115479,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,4,7,64,64,0,1.0,1.8778002262115479,2.1488003730773926,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,0,64,64,0,1.0,1.475120186805725,1.81902015209198,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,1,64,64,0,1.0,1.81902015209198,1.81902015209198,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,2,64,64,0,1.0,1.81902015209198,1.81902015209198,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,3,64,64,0,1.0,1.81902015209198,1.8344101905822754,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,4,64,64,0,1.0,1.8361202478408813,1.919020175933838,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,5,64,64,0,1.0,1.919020175933838,2.0000202655792236,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,6,64,64,0,1.0,2.0000202655792236,2.090020179748535,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,5,7,64,64,0,1.0,2.090020179748535,2.433920383453369,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,0,64,64,0,1.0,1.5276081562042236,1.9371181726455688,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,1,64,64,0,1.0,1.9371181726455688,1.9371181726455688,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,2,64,64,0,1.0,1.9371181726455688,1.9371181726455688,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,3,64,64,0,1.0,1.9371181726455688,2.02711820602417,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,4,64,64,0,1.0,2.02711820602417,2.0756282806396484,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,5,64,64,0,1.0,2.0910181999206543,2.181018352508545,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,6,64,64,0,1.0,2.1837282180786133,2.2810182571411133,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,6,7,64,64,0,1.0,2.2810182571411133,2.690528392791748,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,0,64,64,0,1.0,1.5748473405838013,2.0434064865112305,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,1,64,64,0,1.0,2.0434064865112305,2.0434064865112305,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,2,64,64,0,1.0,2.0434064865112305,2.084357500076294,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,3,64,64,0,1.0,2.084357500076294,2.143406391143799,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,4,64,64,0,1.0,2.143406391143799,2.2334065437316895,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,5,64,64,0,1.0,2.2334065437316895,2.3268723487854004,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,6,64,64,0,1.0,2.3282575607299805,2.452916383743286,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,7,7,64,64,0,1.0,2.452916383743286,2.921475410461426,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,0,64,64,0,1.0,1.61736261844635,2.139065742492676,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,1,64,64,0,1.0,2.139065742492676,2.139065742492676,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,2,64,64,0,1.0,2.139065742492676,2.2046756744384766,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,3,64,64,0,1.0,2.2046756744384766,2.2791149616241455,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,4,64,64,0,1.0,2.2791149616241455,2.3856759071350098,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,5,64,64,0,1.0,2.3887951374053955,2.4829657077789307,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,6,64,64,0,1.0,2.4829657077789307,2.6076247692108154,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,8,7,64,64,0,1.0,2.6076247692108154,3.063717842102051,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,9,0,64,64,0,1.0,1.6604093313217163,2.225159168243408,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,9,1,64,64,0,1.0,2.225159168243408,2.225159168243408,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,9,2,64,64,0,1.0,2.225159168243408,2.2980592250823975,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,9,3,64,64,0,1.0,2.306159496307373,2.3961591720581055,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,9,4,64,64,0,1.0,2.3968396186828613,2.5102522373199463,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,9,5,64,64,0,1.0,2.5159153938293457,2.634669065475464,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,9,6,64,64,0,1.0,2.634669065475464,2.7468624114990234,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,9,7,64,64,0,1.0,2.7468624114990234,3.2573461532592773,6.0,6.0
oracle_gap,funnel,0,history,history,False,64,10,0,64,64,0,1.0,1.7432078123092651,2.302643299102783,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,10,1,64,64,0,1.0,2.302643299102783,2.302643299102783,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,10,2,64,64,0,1.0,2.302643299102783,2.3926429748535156,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,10,3,64,64,0,1.0,2.3926429748535156,2.492643117904663,4.0,5.0
oracle_gap,funnel,0,history,history,False,64,10,4,64,64,0,1.0,2.492643117904663,2.646543502807617,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,10,5,64,64,0,1.0,2.646543502807617,2.7712020874023438,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,10,6,64,64,0,1.0,2.7712020874023438,2.872176170349121,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,10,7,64,64,0,1.0,2.872176170349121,3.4316115379333496,5.0,5.0
oracle_gap,funnel,0,history,history,False,64,11,0,64,64,0,1.0,1.7688870429992676,2.3723788261413574,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,11,1,64,64,0,1.0,2.3723788261413574,2.383352756500244,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,11,2,64,64,0,1.0,2.385340690612793,2.472378969192505,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,11,3,64,64,0,1.0,2.472378969192505,2.6352791786193848,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,11,4,64,64,0,1.0,2.6352791786193848,2.777914524078369,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,11,5,64,64,0,1.0,2.778214454650879,2.8940818309783936,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,11,6,64,64,0,1.0,2.8940818309783936,2.9849586486816406,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,11,7,64,64,0,1.0,2.9849586486816406,3.5884504318237305,6.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,0,64,64,0,1.0,1.7919983863830566,2.435141086578369,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,1,64,64,0,1.0,2.435141086578369,2.4700088500976562,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,2,64,64,0,1.0,2.4738831520080566,2.547334671020508,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,3,64,64,0,1.0,2.5510878562927246,2.7061409950256348,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,4,64,64,0,1.0,2.7061409950256348,2.8613808155059814,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,5,64,64,0,1.0,2.8674306869506836,3.004673719406128,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,6,64,64,0,1.0,3.004673719406128,3.0981285572052,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,12,7,64,64,0,1.0,3.1133310794830322,3.8296053409576416,6.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,0,64,64,0,1.0,1.8127985000610352,2.4916272163391113,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,1,64,64,0,1.0,2.4916272163391113,2.5303688049316406,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,2,64,64,0,1.0,2.5303688049316406,2.6212453842163086,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,3,64,64,0,1.0,2.6235761642456055,2.798283815383911,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,4,64,64,0,1.0,2.799048900604248,2.952183961868286,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,5,64,64,0,1.0,2.9542810916900635,3.095118999481201,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,6,64,64,0,1.0,3.0960278511047363,3.209197759628296,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,13,7,64,64,0,1.0,3.209197759628296,4.046645164489746,6.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,0,64,64,0,1.0,1.8315186500549316,2.5424647331237793,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,1,64,64,0,1.0,2.5424647331237793,2.581206798553467,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,2,64,64,0,1.0,2.581206798553467,2.6720824241638184,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,3,64,64,0,1.0,2.676931381225586,2.8585991859436035,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,4,64,64,0,1.0,2.87097430229187,3.0424046516418457,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,5,64,64,0,1.0,3.042850971221924,3.1865787506103516,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,6,64,64,0,1.0,3.1882781982421875,3.3002259731292725,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,14,7,64,64,0,1.0,3.301553964614868,4.24198055267334,6.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,0,64,64,0,1.0,1.8483667373657227,2.5882182121276855,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,1,64,64,0,1.0,2.5882182121276855,2.641361713409424,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,2,64,64,0,1.0,2.641361713409424,2.767106056213379,4.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,3,64,64,0,1.0,2.7692179679870605,2.9321179389953613,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,4,64,64,0,1.0,2.9321179389953613,3.1278738975524902,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,5,64,64,0,1.0,3.1278977394104004,3.263259172439575,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,6,64,64,0,1.0,3.2670464515686035,3.380920886993408,5.0,6.0
oracle_gap,funnel,0,history,history,False,64,15,7,64,64,0,1.0,3.383479595184326,4.417782783508301,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,0,0,128,128,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,history,history,False,128,0,1,128,128,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,history,history,False,128,0,2,128,128,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,history,history,False,128,0,3,128,128,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,history,history,False,128,1,0,128,128,0,1.0,1.100000023841858,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,1,1,128,128,0,1.0,1.2000000476837158,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,1,2,128,128,0,1.0,1.2000000476837158,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,1,3,128,128,0,1.0,1.2000000476837158,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,2,0,128,128,0,1.0,1.190000057220459,1.380000114440918,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,2,1,128,128,0,1.0,1.380000114440918,1.380000114440918,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,2,2,128,128,0,1.0,1.380000114440918,1.380000114440918,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,2,3,128,128,0,1.0,1.380000114440918,1.4800001382827759,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,0,128,128,0,1.0,1.2710000276565552,1.5420001745224,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,1,128,128,0,1.0,1.5420001745224,1.5420001745224,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,2,128,128,0,1.0,1.5420001745224,1.632000207901001,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,3,128,128,0,1.0,1.632000207901001,1.8320002555847168,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,0,128,128,0,1.0,1.4168001413345337,1.6878001689910889,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,1,128,128,0,1.0,1.6878001689910889,1.6878001689910889,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,2,128,128,0,1.0,1.6878001689910889,1.7878001928329468,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,3,128,128,0,1.0,1.7878001928329468,2.1488003730773926,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,0,128,128,0,1.0,1.475120186805725,1.81902015209198,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,1,128,128,0,1.0,1.81902015209198,1.8344101905822754,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,2,128,128,0,1.0,1.8361202478408813,2.0000202655792236,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,3,128,128,0,1.0,2.0000202655792236,2.433920383453369,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,0,128,128,0,1.0,1.5276081562042236,1.9371181726455688,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,1,128,128,0,1.0,1.9371181726455688,2.02711820602417,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,2,128,128,0,1.0,2.02711820602417,2.181018352508545,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,3,128,128,0,1.0,2.1837282180786133,2.690528392791748,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,0,128,128,0,1.0,1.5748473405838013,2.0434064865112305,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,1,128,128,0,1.0,2.0434064865112305,2.143406391143799,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,2,128,128,0,1.0,2.143406391143799,2.3268723487854004,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,3,128,128,0,1.0,2.3282575607299805,2.921475410461426,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,0,128,128,0,1.0,1.61736261844635,2.139065742492676,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,1,128,128,0,1.0,2.139065742492676,2.2791149616241455,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,2,128,128,0,1.0,2.2791149616241455,2.4829657077789307,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,3,128,128,0,1.0,2.4829657077789307,3.063717842102051,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,9,0,128,128,0,1.0,1.6604093313217163,2.225159168243408,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,9,1,128,128,0,1.0,2.225159168243408,2.3961591720581055,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,9,2,128,128,0,1.0,2.3968396186828613,2.634669065475464,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,9,3,128,128,0,1.0,2.634669065475464,3.2573461532592773,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,10,0,128,128,0,1.0,1.7432078123092651,2.302643299102783,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,10,1,128,128,0,1.0,2.302643299102783,2.492643117904663,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,10,2,128,128,0,1.0,2.492643117904663,2.7712020874023438,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,10,3,128,128,0,1.0,2.7712020874023438,3.4316115379333496,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,11,0,128,128,0,1.0,1.7688870429992676,2.383352756500244,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,11,1,128,128,0,1.0,2.385340690612793,2.6352791786193848,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,11,2,128,128,0,1.0,2.6352791786193848,2.8940818309783936,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,11,3,128,128,0,1.0,2.8940818309783936,3.5884504318237305,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,0,128,128,0,1.0,1.7919983863830566,2.4700088500976562,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,1,128,128,0,1.0,2.4738831520080566,2.7061409950256348,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,2,128,128,0,1.0,2.7061409950256348,3.004673719406128,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,3,128,128,0,1.0,3.004673719406128,3.8296053409576416,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,0,128,128,0,1.0,1.8127985000610352,2.5303688049316406,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,1,128,128,0,1.0,2.5303688049316406,2.798283815383911,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,2,128,128,0,1.0,2.799048900604248,3.095118999481201,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,3,128,128,0,1.0,3.0960278511047363,4.046645164489746,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,0,128,128,0,1.0,1.8315186500549316,2.581206798553467,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,1,128,128,0,1.0,2.581206798553467,2.8585991859436035,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,2,128,128,0,1.0,2.87097430229187,3.1865787506103516,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,3,128,128,0,1.0,3.1882781982421875,4.24198055267334,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,0,128,128,0,1.0,1.8483667373657227,2.641361713409424,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,1,128,128,0,1.0,2.641361713409424,2.9321179389953613,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,2,128,128,0,1.0,2.9321179389953613,3.263259172439575,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,3,128,128,0,1.0,3.2670464515686035,4.417782783508301,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,0,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,1,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,2,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,3,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,4,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,5,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,6,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,7,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,0,64,64,0,1.0,2.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,1,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,2,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,3,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,4,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,5,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,6,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,7,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,0,64,64,0,1.0,2.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,1,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,2,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,3,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,4,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,5,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,6,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,7,64,64,0,1.0,3.0,4.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,0,64,64,0,1.0,2.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,1,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,2,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,3,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,4,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,5,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,6,64,64,0,1.0,3.0,4.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,7,64,64,0,1.0,4.0,5.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,0,64,64,0,1.0,2.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,1,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,2,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,3,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,4,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,5,64,64,0,1.0,3.0,4.0,4.0,5.0
